5.81E-03,6.36E-03,8.70E-03,3.72E-04,4.45E-03,1.22E-02,6.40E-03,3.04E-03,3.90E-04,3.68E-04,6.35E-04,7.52E-04,5.83E-02,4.53E-02,2.25E-03,6.91E-03,8.05E-03,1.05E-02,1.06E-02
5.49E-03,1.01E-02,1.00E-02,1.61E-04,2.33E-03,5.03E-03,2.30E-03,2.36E-03,2.21E-04,2.08E-04,4.12E-04,3.70E-04,3.67E-03,3.01E-03,8.75E-04,4.03E-03,4.69E-03,6.39E-03,1.12E-02
1.93E-02,2.00E-03,1.64E-03,3.12E-04,5.05E-04,3.00E-04,1.01E-03,2.53E-03,3.60E-04,1.44E-04,5.56E-04,6.02E-04,1.98E-04,2.97E-04,3.06E-04,3.98E-04,6.98E-04,5.17E-04,2.01E-04
1.42E-02,7.96E-03,3.35E-03,2.52E-03,2.81E-04,1.70E-04,3.92E-04,8.14E-03,1.15E-02,1.75E-04,4.17E-04,1.94E-04,3.94E-04,6.01E-04,8.34E-04,7.39E-04,1.23E-03,3.26E-04,1.13E-04
2.31E-03,4.76E-03,5.11E-04,1.75E-04,1.06E-03,6.41E-04,1.42E-03,1.74E-03,3.19E-04,1.15E-04,5.82E-04,1.02E-03,4.62E-04,4.07E-04,4.37E-04,2.01E-03,4.03E-03,2.54E-04,1.53E-04
1.26E-04,9.92E-04,4.66E-04,4.05E-04,4.04E-04,3.49E-04,8.66E-04,1.11E-03,1.93E-03,2.05E-03,1.31E-03,2.07E-03,1.24E-03,5.98E-04,2.46E-03,2.85E-03,1.47E-03,4.25E-04,1.87E-04
2.38E-04,4.07E-04,8.00E-04,5.41E-04,1.36E-03,4.99E-04,2.52E-04,4.45E-04,5.48E-04,7.66E-04,4.83E-04,7.03E-04,3.49E-04,5.03E-04,3.29E-04,3.51E-04,1.33E-03,6.30E-04,3.69E-04
1.01E-04,4.27E-04,1.00E-03,4.43E-04,3.55E-04,9.34E-04,2.55E-03,6.94E-03,7.11E-04,6.91E-04,8.55E-04,1.66E-03,1.39E-03,6.02E-04,8.12E-04,3.21E-04,3.63E-03,2.98E-03,1.16E-03
2.66E-04,1.10E-03,2.79E-02,2.43E-02,3.53E-03,2.28E-03,1.51E-03,1.91E-03,3.83E-04,6.13E-03,5.83E-03,4.45E-03,1.49E-02,5.82E-03,1.41E-02,3.83E-03,7.19E-03,2.29E-03,3.48E-03
9.16E-04,2.74E-03,1.81E-02,3.84E-03,8.66E-03,5.86E-03,1.78E-03,1.82E-03,4.20E-03,8.32E-02,1.08E-01,1.23E-02,2.09E-03,2.69E-02,1.58E-02,6.58E-03,1.50E-02,1.28E-02,1.18E-02
5.98E-04,2.89E-03,1.98E-03,2.19E-03,8.67E-03,5.20E-03,5.62E-04,9.26E-03,3.39E-02,2.54E-02,4.27E-02,6.56E-02,1.76E-03,3.92E-03,2.21E-02,3.52E-02,1.67E-02,1.10E-02,1.56E-02
5.98E-03,3.00E-03,8.15E-03,6.72E-03,3.39E-03,3.43E-03,1.61E-03,3.21E-03,9.64E-03,2.30E-02,3.08E-02,1.78E-02,1.62E-02,1.41E-02,7.26E-03,9.48E-03,5.10E-03,5.43E-03,5.70E-03
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
