-6.19E-01,-2.20E-01,-1.25E+00,-1.15E-01,-2.66E-01,-1.69E-01,-1.54E-01,-3.70E-01,-1.21E+00,-8.58E-02,1.62E-01,-6.36E-01,-1.20E+00,-1.52E+00,-9.10E-01,-6.93E-02,-6.80E-01,-6.63E-01,-6.36E-01
-7.17E-01,-3.54E-01,1.45E-01,-5.89E-01,-7.19E-01,-9.43E-01,-5.60E-01,-4.87E-02,-8.81E-02,4.26E-02,1.50E-01,-3.15E-02,-7.90E-01,-2.74E-01,2.09E-01,-1.30E-01,1.49E-01,-1.30E-01,1.18E-01
-1.95E+00,-1.13E+00,-8.22E-01,1.08E-01,2.12E-01,3.35E-02,-2.15E-01,-7.88E-02,-2.10E-01,-4.35E-01,-1.50E-01,1.27E-01,-3.82E-01,-6.00E-01,-8.18E-01,-6.44E-01,-5.92E-01,-4.13E-01,-7.04E-01
-1.77E-01,4.86E-01,4.19E-01,1.69E-01,-7.16E-02,8.12E-02,3.24E-01,1.36E-01,-4.48E-01,-8.68E-02,-3.67E-02,-4.17E-01,-1.47E-02,2.81E-01,3.26E-01,-4.06E-02,-1.26E-01,1.91E-01,4.62E-01
-3.86E-01,5.61E-01,1.54E-01,-1.29E-01,-4.27E-01,-8.59E-02,-5.66E-01,-1.88E-01,8.51E-02,2.04E-02,-1.53E-01,4.14E-02,2.92E-01,-9.18E-02,-1.40E-01,-6.51E-01,-3.10E-01,-5.93E-02,-2.75E-01
8.26E-01,5.47E-01,-4.88E-01,-5.09E-01,-5.33E-01,-8.61E-02,-1.55E-02,-2.96E-01,-2.46E-01,-2.25E-01,-1.45E-01,1.06E-02,-4.81E-01,-3.35E-01,-4.17E-01,-6.96E-01,-8.94E-01,-3.71E-01,-7.12E-02
3.75E-01,-2.57E-01,-1.02E+00,-1.30E+00,-1.04E+00,-5.39E-01,-5.06E-01,-7.14E-01,-5.10E-01,6.02E-02,-1.51E-02,-3.25E-01,-5.94E-01,-4.64E-01,-7.42E-02,-3.91E-01,-3.98E-01,-3.39E-01,-5.62E-01
-3.69E-01,-1.00E+00,-2.78E-01,-8.71E-01,-5.33E-01,-2.26E-01,-7.88E-01,-1.03E+00,-4.59E-01,-1.17E-01,-9.56E-02,-2.20E-01,-9.35E-01,-1.07E+00,-7.35E-01,-3.47E-01,-4.43E-01,-1.19E+00,-1.17E+00
-4.27E-01,-7.82E-01,-4.46E-01,-4.89E-01,-4.48E-01,-6.57E-01,-4.50E-01,-6.44E-01,-6.18E-01,-6.62E-01,-7.24E-01,-4.49E-01,-4.99E-01,-5.53E-01,-6.60E-01,-5.31E-01,-3.66E-01,-9.84E-01,-1.20E+00
6.37E-01,1.99E-02,-4.79E-01,2.26E-01,-6.68E-03,-7.84E-01,-7.56E-01,-2.00E-01,-5.50E-01,-7.73E-01,-5.42E-01,-3.09E-01,-3.28E-01,-5.53E-01,-5.89E-01,-2.96E-01,-3.97E-01,-5.81E-01,-4.69E-01
3.12E-02,5.82E-02,4.33E-03,1.87E-02,2.10E-02,6.21E-03,1.33E-02,6.35E-02,1.81E-02,1.07E-02,8.77E-04,4.19E-03,1.98E-02,1.85E-02,1.02E-02,3.39E-03,3.08E-03,2.11E-02,1.17E-02
3.57E-03,6.73E-03,1.40E-02,7.36E-03,1.67E-03,1.76E-03,1.91E-02,1.37E-02,1.80E-03,1.25E-03,9.41E-04,2.47E-03,4.89E-02,2.81E-02,1.97E-03,4.01E-03,6.11E-03,1.42E-02,1.27E-02
2.93E-04,2.30E-04,1.71E-03,2.20E-03,2.03E-03,6.51E-04,1.94E-03,1.42E-02,1.03E-02,5.75E-04,5.18E-04,1.91E-03,2.47E-03,2.27E-03,8.44E-04,8.16E-03,9.78E-03,1.12E-02,1.31E-02
9.22E-04,3.17E-04,8.84E-03,5.06E-02,3.09E-02,2.58E-03,4.45E-04,9.60E-04,2.32E-03,4.80E-04,8.10E-04,7.19E-04,2.36E-04,1.71E-04,1.97E-04,4.69E-03,4.55E-03,9.92E-05,1.82E-04
2.03E-03,1.35E-04,2.05E-03,1.21E-03,5.89E-04,2.60E-04,4.18E-04,6.23E-04,6.69E-04,4.92E-04,3.28E-04,1.21E-03,3.57E-04,3.99E-04,7.63E-04,3.37E-03,3.21E-03,2.10E-04,2.02E-04
1.72E-03,1.69E-04,3.62E-04,1.21E-04,3.88E-04,5.32E-04,3.57E-04,2.44E-04,3.09E-04,2.96E-04,9.65E-04,1.67E-03,1.79E-04,3.10E-04,1.40E-03,2.70E-03,1.10E-03,2.47E-04,1.02E-04
2.50E-03,7.64E-04,7.39E-04,5.49E-05,4.41E-04,6.54E-04,6.33E-04,2.37E-04,2.50E-03,1.12E-03,1.61E-03,2.03E-03,2.75E-04,4.08E-04,2.91E-03,4.17E-03,1.65E-03,1.78E-04,1.81E-04
1.00E-03,2.88E-04,2.27E-04,4.82E-04,4.27E-04,2.19E-04,2.22E-03,3.11E-03,1.33E-03,8.25E-04,1.13E-03,7.67E-04,4.69E-04,1.52E-04,3.62E-04,1.00E-03,1.37E-03,2.47E-04,1.68E-04
3.42E-03,1.67E-04,9.16E-04,1.43E-04,3.88E-04,4.27E-04,5.26E-03,5.64E-03,6.58E-04,1.81E-03,3.68E-03,2.47E-03,5.61E-04,1.93E-04,5.76E-04,7.01E-04,5.10E-04,6.80E-04,1.00E-03
5.97E-03,1.07E-03,2.13E-03,8.67E-05,2.05E-04,1.83E-03,1.79E-03,5.44E-04,1.32E-02,7.93E-03,1.06E-02,4.98E-02,7.75E-03,4.34E-03,2.70E-03,1.15E-03,1.17E-02,6.71E-03,3.72E-03
4.59E-03,8.67E-03,1.78E-02,2.60E-03,2.87E-03,2.93E-03,2.88E-03,1.91E-03,2.53E-02,3.97E-02,4.35E-02,3.54E-02,2.18E-02,1.92E-02,1.76E-03,7.15E-03,2.92E-02,4.84E-02,2.08E-02
7.80E-03,1.15E-02,4.18E-03,2.01E-03,2.97E-02,1.21E-01,4.59E-02,7.89E-03,2.00E-02,7.12E-02,5.09E-02,9.81E-03,7.07E-03,5.26E-03,3.04E-02,6.72E-02,3.35E-02,5.97E-03,1.49E-02
8.05E-03,1.58E-02,5.52E-03,1.41E-02,1.16E-02,3.30E-02,1.28E-02,1.70E-02,8.62E-03,2.10E-02,1.71E-02,1.53E-02,1.40E-02,9.25E-03,8.21E-03,1.77E-02,1.06E-02,1.36E-02,7.21E-03
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
